openbeta_id,original_climb_id,new_climb_id,original_name,new_name,type,original_grade_ordinal,new_grade_ordinal,expected_original_area_id,expected_new_area_id,relationship,original_area_path,new_area_path,source_path,source_url,evidence
a664ac27-c3c6-5671-88ef-d025b41ddd56,55063,239073,Slice and Dice,Slice and Dice,sport,13,13,963,14628,new_descendant,North America > United States > Colorado > Carbondale Area > The Narrows,"North America > United States > Colorado > Carbondale Area > The Narrows > Front Porch, The","United States > Colorado > Carbondale Area > Narrows, The > Front Porch, The",,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
ab90104d-99c4-5a6c-89c9-d872af81348b,62171,242087,Phil 'Em Up,Phil em' Up,sport,10,10,455,455,same_area,North America > United States > Montana > Southwest Region > Paradise Valley > Mill Creek,North America > United States > Montana > Southwest Region > Paradise Valley > Mill Creek,United States > Montana > Southwest Region > Paradise Valley > Mill Creek,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
afe2d5d5-4933-5bd6-a190-43be1bccffbc,74714,244624,Manic Hysteria,Manic Hysteria,boulder,4,4,1067,26822,reviewed_cross_branch,North America > United States > Wyoming > Medicine Bow National Forest,North America > United States > Wyoming > Laramie Range > Little Medicine Bow National Forest,United States > Wyoming > Laramie Range > Little Medicine Bow National Forest,https://www.mountainproject.com/area/107023587/laramie-range,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
b20cc568-d592-55d8-b2b1-744f2da45fae,86490,245851,Jumption,Jumption,boulder,6,6,1384,19009,old_descendant,North America > United States > Minnesota > Duluth Area > Ely's Peak,North America > United States > Minnesota > Duluth Area,United States > Minnesota > Duluth Area (Rock and Ice) > Duluth Rock Climbs > Duluth Bouldering,https://www.outdooractive.com/mobile/en/climbingspot/sector/ely-s-peak-bouldering/225942686/,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate. Duluth Rock Climbs activity heading folds into geographic Duluth Area; original Ely’s Peak is more specific.
bc157011-794e-5a43-836f-dbde9dbd3c7e,51167,251663,Mind the Gap,Mind The Gap,boulder,10,10,496,496,same_area,North America > United States > Colorado > Alpine Rock > Indian Peaks > Swissco,North America > United States > Colorado > Alpine Rock > Indian Peaks > Swissco,United States > Colorado > Alpine Rock > Indian Peaks > Swissco (bouldering),,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
bc88f55c-b9ab-537b-94af-d5b9e3096cb5,85235,251954,Dead Leaves and the Dirty Ground,Dead Leaves and the Dirty Ground,boulder,7,8,1397,19101,new_descendant,North America > United States > Minnesota > Swede's Forest,North America > United States > Minnesota > Swede's Forest > Dead Leaves Boulder,United States > Minnesota > Swede's Forest Boulders > Dead Leaves Boulder.,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
c0b4d0a9-03ca-5787-9ad1-db55670ef529,87090,254420,Way back when,Way Back When,boulder,4,4,1516,25065,old_descendant,North America > United States > Utah > Southwest Utah > Brian Head > Bunker Creek > The Meadows,North America > United States > Utah > Southwest Utah > Brian Head > Bunker Creek,United States > Utah > Southwest Utah > Brian Head > Bunker Creek,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
c4352b77-6967-5394-86c1-96213948aac1,55613,256544,Snake Eyes Sit,Snake Eyes Sit,boulder,6,6,889,17029,new_descendant,North America > United States > Georgia > Shaking Rock,North America > United States > Georgia > Shaking Rock > Shaking Rock Block,United States > Georgia > Shaking Rock > Shaking Rock Block,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
c8a8140e-9ebe-5ae1-a222-e335e0fe3e8b,56825,259203,Manly Fingertips,Manly Fingertips,sport,12,12,455,455,same_area,North America > United States > Montana > Southwest Region > Paradise Valley > Mill Creek,North America > United States > Montana > Southwest Region > Paradise Valley > Mill Creek,United States > Montana > Southwest Region > Paradise Valley > Mill Creek,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
ca196457-cec7-5454-a70a-e62eec2b0558,95057,260034,Dakota Farms Cheese,Dakota Farms Cheese,sport,14,14,244,26333,new_descendant,North America > United States > Wisconsin > Central > Necedah (Petenwell Rock),North America > United States > Wisconsin > Central > Necedah (Petenwell Rock) > Y-Crack Wall,United States > Wisconsin > Central > Necedah (Petenwell Rock) > 02. Y-Crack Wall,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
e35c6de5-73d9-5a3a-94a1-e47a4aab2281,38075,275497,Sonya Come Home,Sonya Come Home,sport,12,12,411,411,same_area,North America > United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,North America > United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,United States > Arkansas > River Valley and Ouachitas Region > Mount Magazine State Park > Mt. Magazine Proper,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
e5a20e7c-4366-5fb8-b0e0-a1d6e08776ce,80313,276832,Garfield Goes To Washington,Garfield Goes To Washington,trad,8,8,845,23433,new_descendant,"North America > United States > South Dakota > Needles Of Rushmore, The > Mount Rushmore National Memorial","North America > United States > South Dakota > Needles Of Rushmore, The > Mount Rushmore National Memorial > Emancipation","United States > South Dakota > Needles Of Rushmore, The > Mount Rushmore National Memorial > Emancipation",,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
e763f731-0000-54e0-9aa0-2ed0aea92ede,86384,277865,Sea of the Beast,Sea Of The Beast,boulder,7,7,496,496,same_area,North America > United States > Colorado > Alpine Rock > Indian Peaks > Swissco,North America > United States > Colorado > Alpine Rock > Indian Peaks > Swissco,United States > Colorado > Alpine Rock > Indian Peaks > Swissco (bouldering),,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
ec37d0ce-c7ac-5c38-9663-016ddc7ddca2,18488,280699,Far Cry,Far Cry,boulder,8,8,251,6936,old_descendant,North America > United States > California > Tahoe > West Shore > Bliss > Middle Bliss,North America > United States > California > Tahoe > West Shore > Bliss,United States > California > Lake Tahoe > West Shore > Bliss,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
ee0fe6f6-d19f-57d0-9059-367ac0a07907,87811,281765,berlin,Berlin,boulder,9,8,1590,4008,old_descendant,North America > United States > Arizona > Northern Arizona > Sedona > Grasshopper Point > grasshopper wall,North America > United States > Arizona > Northern Arizona > Sedona,United States > Arizona > Northern Arizona > *Northern AZ Bouldering* > *Sedona Bouldering*,,Reviewed by two semantic spot-check agents: same physical route; keep the original specific area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
f1362765-1561-53d7-a203-e6ddb3395285,57202,283567,Onion Man,Onion Man,boulder,3,2,338,338,same_area,North America > United States > California > Los Angeles Basin > Beaches > Corona del Mar,North America > United States > California > Los Angeles Basin > Beaches > Corona del Mar,United States > California > Los Angeles Basin > Beaches > Corona Del Mar,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
f35f7064-c880-50ae-993c-73c2f3c11d3d,101744,284944,Mordor,Mordor,boulder,11,11,264,18476,new_descendant,North America > United States > Maryland > Rocky Gorge Reservoir,"North America > United States > Maryland > Rocky Gorge Reservoir > Wishing Boulder, The","United States > Maryland > Rocky Gorge Reservoir  (T. Howard Duckett Reservoir) > Wishing Boulder, The",,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
f8d545d2-aa6f-5d5f-a907-aa9663adb11a,58605,288188,Cherokee Divebomb,Cherokee DiveBomb,boulder,8,8,1067,26822,reviewed_cross_branch,North America > United States > Wyoming > Medicine Bow National Forest,North America > United States > Wyoming > Laramie Range > Little Medicine Bow National Forest,United States > Wyoming > Laramie Range > Little Medicine Bow National Forest,https://www.mountainproject.com/area/107023587/laramie-range,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
faa71d45-b2f1-5883-b167-c61470fbf831,54854,289255,Trash,Trash,boulder,6,6,889,17028,new_descendant,North America > United States > Georgia > Shaking Rock,North America > United States > Georgia > Shaking Rock > Front Line,United States > Georgia > Shaking Rock > Front Line,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
fec68223-0767-51d1-8423-94cbb8340785,68131,291651,Left Yellow Wall,Left Yellow Wall,boulder,4,5,1163,1163,same_area,North America > United States > South Dakota > Custer State Park > Sylvan Lake,North America > United States > South Dakota > Custer State Park > Sylvan Lake,United States > South Dakota > Custer State Park > Sylvan Lake > Sylvan Lake Bouldering,,Reviewed by two semantic spot-check agents: same physical route; both IDs already share the same area. Grade difference 1; imported ID has no user activity. distinct starts remain separate.
ff1ebfd6-dff2-5493-9be0-c3ae1d8b985c,17567,291858,Early Times,Early Times,sport,14,14,244,26333,new_descendant,North America > United States > Wisconsin > Central > Necedah (Petenwell Rock),North America > United States > Wisconsin > Central > Necedah (Petenwell Rock) > Y-Crack Wall,United States > Wisconsin > Central > Necedah (Petenwell Rock) > 02. Y-Crack Wall,,Reviewed by two semantic spot-check agents: same physical route; move the original to the verified specific source area. Grade difference 0; imported ID has no user activity. distinct starts remain separate.
7b570018-2aa5-4275-a8a0-9a0ae05089b3,3358,213670,B60 OFO,B60 OFO (30 Something),sport,18,18,8877,8877,reviewed_alias_same_area,North America > Canada > Alberta > Bow Valley > Grassi Lakes > Meathooks Area,North America > Canada > Alberta > Bow Valley > Grassi Lakes > Meathooks Area,Canada > Alberta > Bow Valley > Grassi Lakes (Closed 2022) > Meathooks Area,https://www.mountainproject.com/route/109179061/b60-ofo-30-something,"Exact B60 OFO title core, sport grade, and Meathooks cave placement; official route title adds parenthetical alias. Preserve original climb ID and source GPS."
